,State2,Crop,Value,Area ,state_order
375,Jammu & Kashmir,Horse-gram,14.0,179.33802816901408,0
386,Jammu & Kashmir,Peas & beans (Pulses),14.0,94.03017241379311,0
384,Jammu & Kashmir,Other Cereals,14.0,441.95327102803736,0
383,Jammu & Kashmir,Other  Rabi pulses,14.0,51.65384615384615,0
382,Jammu & Kashmir,Onion,14.0,56.4478527607362,0
381,Jammu & Kashmir,Moth,14.0,223.55045871559633,0
380,Jammu & Kashmir,Moong(Green Gram),14.0,135.65030674846625,0
379,Jammu & Kashmir,Masoor,14.0,75.0909090909091,0
378,Jammu & Kashmir,Maize,14.0,18866.82874617737,0
377,Jammu & Kashmir,Linseed,14.0,39.431372549019606,0
376,Jammu & Kashmir,Jowar,14.0,765.8,0
368,Jammu & Kashmir,Cotton(lint),14.0,11.066666666666666,0
374,Jammu & Kashmir,Groundnut,14.0,13.153846153846153,0
373,Jammu & Kashmir,Gram,14.0,115.46428571428571,0
372,Jammu & Kashmir,Ginger,14.0,9.581395348837209,0
371,Jammu & Kashmir,Garlic,14.0,67.41221374045801,0
370,Jammu & Kashmir,Dry chillies,14.0,67.57446808510639,0
369,Jammu & Kashmir,Cowpea(Lobia),14.0,192.52941176470588,0
387,Jammu & Kashmir,Potato,14.0,104.3945945945946,0
388,Jammu & Kashmir,Ragi,14.0,1194.909090909091,0
385,Jammu & Kashmir,Other Kharif pulses,14.0,280.3970588235294,0
390,Jammu & Kashmir,Rice,14.0,16104.19266055046,0
366,Jammu & Kashmir,Barley,14.0,963.8011049723757,0
365,Jammu & Kashmir,Bajra,14.0,2564.521739130435,0
364,Jammu & Kashmir,Arhar/Tur,14.0,12.0,0
389,Jammu & Kashmir,Rapeseed &Mustard,14.0,3397.111475409836,0
367,Jammu & Kashmir,Coriander,14.0,4.5,0
398,Jammu & Kashmir,Wheat,14.0,20324.366141732284,0
397,Jammu & Kashmir,Urad,14.0,1165.3085106382978,0
399,Jammu & Kashmir,other oilseeds,14.0,73.4090909090909,0
395,Jammu & Kashmir,Tobacco,14.0,9.590909090909092,0
394,Jammu & Kashmir,Sugarcane,14.0,68.275,0
393,Jammu & Kashmir,Small millets,14.0,329.685393258427,0
392,Jammu & Kashmir,Sesamum,14.0,956.3723404255319,0
391,Jammu & Kashmir,Sannhamp,14.0,39.29090909090909,0
396,Jammu & Kashmir,Turmeric,14.0,4.146341463414634,0
353,Himachal Pradesh,Rice,13.0,6981.363636363636,1
354,Himachal Pradesh,Sannhamp,13.0,11.882352941176471,1
355,Himachal Pradesh,Sesamum,13.0,303.96153846153845,1
356,Himachal Pradesh,Small millets,13.0,989.3589743589744,1
352,Himachal Pradesh,Rapeseed &Mustard,13.0,818.5339366515838,1
357,Himachal Pradesh,Soyabean,13.0,84.20567375886525,1
362,Himachal Pradesh,Urad,13.0,942.0456621004566,1
363,Himachal Pradesh,Wheat,13.0,29630.886363636364,1
361,Himachal Pradesh,Turmeric,13.0,25.217054263565892,1
360,Himachal Pradesh,Tobacco,13.0,10.527272727272727,1
359,Himachal Pradesh,Sweet potato,13.0,51.0,1
351,Himachal Pradesh,Ragi,13.0,294.2201834862385,1
358,Himachal Pradesh,Sugarcane,13.0,321.85271317829455,1
350,Himachal Pradesh,Potato,13.0,659.7101449275362,1
337,Himachal Pradesh,Gram,13.0,96.4696132596685,1
348,Himachal Pradesh,Other Kharif pulses,13.0,666.310606060606,1
331,Himachal Pradesh,Barley,13.0,2029.7377049180327,1
332,Himachal Pradesh,Coriander,13.0,21.54225352112676,1
333,Himachal Pradesh,Cotton(lint),13.0,10.9,1
334,Himachal Pradesh,Dry chillies,13.0,70.45283018867924,1
335,Himachal Pradesh,Garlic,13.0,376.04545454545456,1
336,Himachal Pradesh,Ginger,13.0,249.8148148148148,1
338,Himachal Pradesh,Groundnut,13.0,21.053763440860216,1
349,Himachal Pradesh,Peas & beans (Pulses),13.0,392.21478873239437,1
339,Himachal Pradesh,Horse-gram,13.0,213.46268656716418,1
341,Himachal Pradesh,Linseed,13.0,443.3220338983051,1
342,Himachal Pradesh,Maize,13.0,24266.321969696968,1
343,Himachal Pradesh,Masoor,13.0,69.0,1
344,Himachal Pradesh,Moong(Green Gram),13.0,35.53146853146853,1
345,Himachal Pradesh,Moth,13.0,5.348837209302325,1
346,Himachal Pradesh,Onion,13.0,82.70270270270271,1
347,Himachal Pradesh,Other  Rabi pulses,13.0,832.3617021276596,1
340,Himachal Pradesh,Jowar,13.0,95.66666666666667,1
330,Himachal Pradesh,Bajra,13.0,66.91666666666667,1
329,Himachal Pradesh,Arhar/Tur,13.0,37.475,1
762,Punjab,Moth,26.0,137.5,2
770,Punjab,Urad,26.0,542.6086956521739,2
769,Punjab,Sunflower,26.0,1280.952380952381,2
768,Punjab,Sugarcane,26.0,6503.401360544218,2
761,Punjab,Moong(Green Gram),26.0,1157.6119402985075,2
767,Punjab,Sesamum,26.0,864.8305084745763,2
766,Punjab,Rice,26.0,141584.82142857142,2
765,Punjab,Rapeseed &Mustard,26.0,2209.438775510204,2
764,Punjab,Peas & beans (Pulses),26.0,334.6456692913386,2
763,Punjab,Other  Rabi pulses,26.0,536.3636363636364,2
771,Punjab,Wheat,26.0,177888.39285714287,2
759,Punjab,Maize,26.0,11102.405498281787,2
757,Punjab,Jowar,26.0,100.0,2
756,Punjab,Guar seed,26.0,4235.135135135135,2
760,Punjab,Masoor,26.0,361.3138686131387,2
755,Punjab,Groundnut,26.0,839.0243902439024,2
754,Punjab,Gram,26.0,417.9591836734694,2
753,Punjab,Cotton(lint),26.0,47296.50655021834,2
752,Punjab,Barley,26.0,1862.3853211009175,2
751,Punjab,Bajra,26.0,1073.6842105263158,2
750,Punjab,Arhar/Tur,26.0,511.4068441064639,2
758,Punjab,Linseed,26.0,105.88235294117646,2
772,Punjab,other oilseeds,26.0,520.0,2
994,Uttarakhand,Other Kharif pulses,35.0,1059.9959016393443,3
977,Uttarakhand,Arhar/Tur,35.0,225.4759825327511,3
978,Uttarakhand,Bajra,35.0,8.875,3
979,Uttarakhand,Barley,35.0,1692.3772893772893,3
981,Uttarakhand,Garlic,35.0,146.03030303030303,3
982,Uttarakhand,Gram,35.0,71.72972972972973,3
990,Uttarakhand,Moth,35.0,367.06666666666666,3
984,Uttarakhand,Horse-gram,35.0,947.578947368421,3
985,Uttarakhand,Jowar,35.0,4.0,3
986,Uttarakhand,Linseed,35.0,1883.0,3
987,Uttarakhand,Maize,35.0,1563.7578347578349,3
991,Uttarakhand,Onion,35.0,266.98880597014926,3
980,Uttarakhand,Dry chillies,35.0,472.5833333333333,3
989,Uttarakhand,Moong(Green Gram),35.0,397.85393258426967,3
993,Uttarakhand,Other Cereals,35.0,1780.2919708029196,3
983,Uttarakhand,Groundnut,35.0,222.37719298245614,3
1011,Uttarakhand,other oilseeds,35.0,62.829787234042556,3
1010,Uttarakhand,Wheat,35.0,27344.534798534798,3
1009,Uttarakhand,Urad,35.0,759.2646153846154,3
1008,Uttarakhand,Turmeric,35.0,73.42307692307692,3
1007,Uttarakhand,Tobacco,35.0,19.305084745762713,3
1006,Uttarakhand,Sunflower,35.0,25.033898305084747,3
1005,Uttarakhand,Sugarcane,35.0,20834.66037735849,3
992,Uttarakhand,Other  Rabi pulses,35.0,16.956521739130434,3
1004,Uttarakhand,Soyabean,35.0,832.28,3
1002,Uttarakhand,Sesamum,35.0,156.43560606060606,3
1001,Uttarakhand,Sannhamp,35.0,4007.0,3
1000,Uttarakhand,Rice,35.0,17404.257575757576,3
999,Uttarakhand,Rapeseed &Mustard,35.0,1000.0842490842491,3
998,Uttarakhand,Ragi,35.0,10307.017167381975,3
997,Uttarakhand,Potato,35.0,621.6645021645022,3
996,Uttarakhand,Peas & beans (Pulses),35.0,376.1003717472119,3
995,Uttarakhand,Other Summer Pulses,35.0,7.5,3
988,Uttarakhand,Masoor,35.0,870.8974358974359,3
1003,Uttarakhand,Small millets,35.0,5491.684523809524,3
328,Haryana,other oilseeds,12.0,422.6333333333333,4
322,Haryana,Sunflower,12.0,1421.8240740740741,4
326,Haryana,Urad,12.0,213.373786407767,4
323,Haryana,Sweet potato,12.0,15.901408450704226,4
321,Haryana,Sugarcane,12.0,6533.217494089835,4
320,Haryana,Soyabean,12.0,2.5,4
319,Haryana,Sesamum,12.0,197.0922190201729,4
318,Haryana,Sannhamp,12.0,48.75757575757576,4
317,Haryana,Rice,12.0,60398.87053571428,4
316,Haryana,Rapeseed &Mustard,12.0,27323.375886524824,4
315,Haryana,Potato,12.0,1103.7216216216216,4
314,Haryana,Peas & beans (Pulses),12.0,354.51275510204084,4
313,Haryana,Other Kharif pulses,12.0,1928.5,4
312,Haryana,Other  Rabi pulses,12.0,7435.857142857143,4
310,Haryana,Moth,12.0,593.2083333333334,4
309,Haryana,Moong(Green Gram),12.0,1128.6446540880504,4
308,Haryana,Masoor,12.0,357.74817518248176,4
307,Haryana,Maize,12.0,906.6246153846154,4
327,Haryana,Wheat,12.0,119052.31905781584,4
306,Haryana,Jute,12.0,652.0,4
304,Haryana,Horse-gram,12.0,285.140625,4
303,Haryana,Guar seed,12.0,16834.633333333335,4
302,Haryana,Groundnut,12.0,249.0279069767442,4
301,Haryana,Gram,12.0,6649.968085106383,4
300,Haryana,Ginger,12.0,80.06896551724138,4
299,Haryana,Garlic,12.0,139.38095238095238,4
298,Haryana,Dry chillies,12.0,96.77777777777777,4
297,Haryana,Cotton(lint),12.0,33716.09595959596,4
296,Haryana,Coriander,12.0,106.04497041420117,4
295,Haryana,Castor seed,12.0,442.4029850746269,4
294,Haryana,Barley,12.0,1901.6542288557214,4
293,Haryana,Banana,12.0,25.75,4
292,Haryana,Bajra,12.0,27741.729306487694,4
291,Haryana,Arhar/Tur,12.0,978.8115183246073,4
305,Haryana,Jowar,12.0,6764.814545454546,4
311,Haryana,Onion,12.0,680.3240997229917,4
325,Haryana,Turmeric,12.0,136.58653846153845,4
324,Haryana,Tobacco,12.0,7.333333333333333,4
949,Uttar Pradesh,Groundnut,34.0,1722.510989010989,5
958,Uttar Pradesh,Onion,34.0,187.08692152917504,5
956,Uttar Pradesh,Moong(Green Gram),34.0,674.6364369205966,5
955,Uttar Pradesh,Masoor,34.0,7223.453856749311,5
954,Uttar Pradesh,Maize,34.0,5371.392285714286,5
953,Uttar Pradesh,Linseed,34.0,848.1767578125,5
952,Uttar Pradesh,Jute,34.0,12.181818181818182,5
951,Uttar Pradesh,Jowar,34.0,3834.283880171184,5
950,Uttar Pradesh,Guar seed,34.0,38.854211663066955,5
948,Uttar Pradesh,Gram,34.0,9416.188514357054,5
947,Uttar Pradesh,Ginger,34.0,88.55813953488372,5
946,Uttar Pradesh,Garlic,34.0,554.5145180023229,5
945,Uttar Pradesh,Dry chillies,34.0,211.55422794117646,5
944,Uttar Pradesh,Cotton(lint),34.0,358.1111111111111,5
943,Uttar Pradesh,Coriander,34.0,102.48755656108597,5
942,Uttar Pradesh,Castor seed,34.0,4.571428571428571,5
941,Uttar Pradesh,Barley,34.0,2796.836417910448,5
940,Uttar Pradesh,Banana,34.0,452.7132075471698,5
939,Uttar Pradesh,Bajra,34.0,13667.2245308311,5
938,Uttar Pradesh,Arhar/Tur,34.0,4745.58892733564,5
959,Uttar Pradesh,Other  Rabi pulses,34.0,5283.535714285715,5
960,Uttar Pradesh,Other Kharif pulses,34.0,8668.214285714286,5
957,Uttar Pradesh,Moth,34.0,4673.445,5
962,Uttar Pradesh,Potato,34.0,6860.160926365796,5
976,Uttar Pradesh,Wheat,34.0,129752.63404507711,5
975,Uttar Pradesh,Urad,34.0,3737.121223286662,5
961,Uttar Pradesh,Peas & beans (Pulses),34.0,4873.216196673898,5
973,Uttar Pradesh,Tobacco,34.0,819.3470031545742,5
972,Uttar Pradesh,Sweet potato,34.0,262.8541666666667,5
971,Uttar Pradesh,Sunflower,34.0,201.28361344537817,5
970,Uttar Pradesh,Sugarcane,34.0,29242.393648891553,5
974,Uttar Pradesh,Turmeric,34.0,39.213793103448275,5
968,Uttar Pradesh,Small millets,34.0,1298.3214285714287,5
967,Uttar Pradesh,Sesamum,34.0,3425.1607869742197,5
966,Uttar Pradesh,Sannhamp,34.0,82.07363770250369,5
965,Uttar Pradesh,Rice,34.0,62514.704948646126,5
964,Uttar Pradesh,Rapeseed &Mustard,34.0,8672.379679144386,5
963,Uttar Pradesh,Ragi,34.0,2295.655462184874,5
969,Uttar Pradesh,Soyabean,34.0,1027.7938388625591,5
789,Rajasthan,Masoor,27.0,1677.4927184466019,6
790,Rajasthan,Mesta,27.0,103.8125,6
791,Rajasthan,Moong(Green Gram),27.0,33898.39804469274,6
792,Rajasthan,Moth,27.0,42519.72,6
793,Rajasthan,Onion,27.0,1449.1854951185496,6
796,Rajasthan,Peas & beans (Pulses),27.0,432.1117318435754,6
799,Rajasthan,Rice,27.0,7132.447204968944,6
797,Rajasthan,Potato,27.0,299.64332247557,6
795,Rajasthan,Other Kharif pulses,27.0,3516.909516380655,6
788,Rajasthan,Maize,27.0,33880.45440956652,6
794,Rajasthan,Other  Rabi pulses,27.0,473.60818713450294,6
800,Rajasthan,Sannhamp,27.0,62.33185840707964,6
787,Rajasthan,Linseed,27.0,261.4082073434125,6
798,Rajasthan,Rapeseed &Mustard,27.0,77622.76604278074,6
785,Rajasthan,Guar seed,27.0,100229.33641975309,6
784,Rajasthan,Groundnut,27.0,12072.67654986523,6
783,Rajasthan,Gram,27.0,42157.32128514056,6
782,Rajasthan,Ginger,27.0,46.74074074074074,6
781,Rajasthan,Garlic,27.0,1446.688663282572,6
780,Rajasthan,Dry chillies,27.0,595.3002915451895,6
801,Rajasthan,Sesamum,27.0,10632.167785234898,6
779,Rajasthan,Cotton(lint),27.0,16345.593294460641,6
777,Rajasthan,Castor seed,27.0,5501.982078853047,6
776,Rajasthan,Barley,27.0,7630.878179384204,6
775,Rajasthan,Banana,27.0,2.388888888888889,6
774,Rajasthan,Bajra,27.0,142513.91778975743,6
773,Rajasthan,Arhar/Tur,27.0,791.1387387387388,6
786,Rajasthan,Jowar,27.0,19323.32510288066,6
802,Rajasthan,Small millets,27.0,1304.4326530612245,6
778,Rajasthan,Coriander,27.0,5955.2265625,6
804,Rajasthan,Sugarcane,27.0,369.1515151515151,6
811,Rajasthan,Wheat,27.0,83073.57887700535,6
810,Rajasthan,Urad,27.0,9975.227826086957,6
809,Rajasthan,Turmeric,27.0,26.68217054263566,6
812,Rajasthan,other oilseeds,27.0,7486.400442477876,6
807,Rajasthan,Tapioca,27.0,6.75,6
806,Rajasthan,Sweet potato,27.0,58.19334719334719,6
805,Rajasthan,Sunflower,27.0,23.068493150684933,6
808,Rajasthan,Tobacco,27.0,44.98969072164948,6
803,Rajasthan,Soyabean,27.0,43721.69047619047,6
84,Arunachal Pradesh,Sesamum,3.0,119.61538461538461,7
78,Arunachal Pradesh,Other  Rabi pulses,3.0,77.72307692307692,7
79,Arunachal Pradesh,Other Kharif pulses,3.0,114.20689655172414,7
80,Arunachal Pradesh,Peas & beans (Pulses),3.0,105.23030303030303,7
81,Arunachal Pradesh,Potato,3.0,293.7225274725275,7
82,Arunachal Pradesh,Rapeseed &Mustard,3.0,1410.7339449541284,7
83,Arunachal Pradesh,Rice,3.0,7547.823684210526,7
88,Arunachal Pradesh,Sunflower,3.0,44.871428571428574,7
86,Arunachal Pradesh,Soyabean,3.0,161.11009174311926,7
87,Arunachal Pradesh,Sugarcane,3.0,128.4058577405858,7
77,Arunachal Pradesh,Oilseeds total,3.0,2274.323024054983,7
89,Arunachal Pradesh,Turmeric,3.0,68.65641025641025,7
90,Arunachal Pradesh,Urad,3.0,65.10759493670886,7
91,Arunachal Pradesh,Wheat,3.0,338.875,7
92,Arunachal Pradesh,other oilseeds,3.0,85.78787878787878,7
85,Arunachal Pradesh,Small millets,3.0,1374.1002638522427,7
76,Arunachal Pradesh,Moong(Green Gram),3.0,70.08108108108108,7
72,Arunachal Pradesh,Ginger,3.0,381.2134831460674,7
74,Arunachal Pradesh,Maize,3.0,2641.5868421052633,7
73,Arunachal Pradesh,Groundnut,3.0,61.65853658536585,7
71,Arunachal Pradesh,Dry chillies,3.0,144.8732394366197,7
70,Arunachal Pradesh,Arhar/Tur,3.0,52.11290322580645,7
75,Arunachal Pradesh,Masoor,3.0,39.06666666666667,7
813,Sikkim,Barley,28.0,219.79775280898878,8
814,Sikkim,Maize,28.0,8734.692307692309,8
815,Sikkim,Other  Rabi pulses,28.0,576.25,8
816,Sikkim,Other Cereals,28.0,789.8541666666666,8
817,Sikkim,Other Kharif pulses,28.0,717.9605263157895,8
818,Sikkim,Potato,28.0,1653.75,8
820,Sikkim,Rice,28.0,3035.1195652173915,8
821,Sikkim,Small millets,28.0,901.5795454545455,8
822,Sikkim,Soyabean,28.0,907.0108695652174,8
823,Sikkim,Urad,28.0,905.5595238095239,8
824,Sikkim,Wheat,28.0,1120.4642857142858,8
825,Sikkim,other oilseeds,28.0,29.09090909090909,8
819,Sikkim,Rapeseed &Mustard,28.0,1180.3260869565217,8
94,Assam,Arhar/Tur,4.0,250.3904923599321,9
93,Assam,Arecanut,4.0,2694.614436619718,9
95,Assam,Banana,4.0,1793.145488029466,9
107,Assam,Mesta,4.0,202.375,9
97,Assam,Castor seed,4.0,51.61078998073218,9
118,Assam,Sugarcane,4.0,1102.4685908319186,9
117,Assam,Small millets,4.0,287.7867383512545,9
119,Assam,Sweet potato,4.0,275.03056027164683,9
120,Assam,Tapioca,4.0,125.80698529411765,9
121,Assam,Tobacco,4.0,29.19017094017094,9
122,Assam,Turmeric,4.0,538.0764006791171,9
123,Assam,Urad,4.0,1807.2233400402415,9
116,Assam,Sesamum,4.0,511.169779286927,9
115,Assam,Rice,4.0,32439.310933940775,9
114,Assam,Rapeseed &Mustard,4.0,10368.259762308999,9
113,Assam,Potato,4.0,3397.83701188455,9
112,Assam,Peas & beans (Pulses),4.0,963.271629778672,9
111,Assam,Other  Rabi pulses,4.0,2669.448377581121,9
110,Assam,Onion,4.0,294.8709677419355,9
109,Assam,Niger seed,4.0,374.7893660531697,9
108,Assam,Moong(Green Gram),4.0,352.01207243460766,9
106,Assam,Masoor,4.0,969.4636752136752,9
105,Assam,Maize,4.0,900.322695035461,9
104,Assam,Linseed,4.0,330.4650283553875,9
103,Assam,Jute,4.0,2639.04584040747,9
102,Assam,Gram,4.0,89.13074204946996,9
101,Assam,Ginger,4.0,615.008547008547,9
100,Assam,Dry chillies,4.0,667.8826530612245,9
99,Assam,Cotton(lint),4.0,58.0812854442344,9
98,Assam,Coconut ,4.0,783.4162257495591,9
96,Assam,Black pepper,4.0,123.95428571428572,9
124,Assam,Wheat,4.0,2010.8914590747331,9
1053,West Bengal,Wheat,36.0,17840.983529411766,10
1052,West Bengal,Urad,36.0,2348.3753846153845,10
1026,West Bengal,Jowar,36.0,263.8,10
1025,West Bengal,Horse-gram,36.0,284.3982683982684,10
1024,West Bengal,Groundnut,36.0,1754.3297002724796,10
1023,West Bengal,Gram,36.0,2275.2291021671826,10
1022,West Bengal,Ginger,36.0,520.8826530612245,10
1021,West Bengal,Garlic,36.0,189.66666666666666,10
1020,West Bengal,Dry chillies,36.0,2850.003968253968,10
1027,West Bengal,Jute,36.0,33933.678481012656,10
1019,West Bengal,Cotton(lint),36.0,866.723076923077,10
1017,West Bengal,Castor seed,36.0,90.15,10
1016,West Bengal,Cardamom,36.0,2304.2874,10
1015,West Bengal,Barley,36.0,406.4533333333333,10
1014,West Bengal,Bajra,36.0,68.83333333333333,10
1013,West Bengal,Arhar/Tur,36.0,219.19718309859155,10
1012,West Bengal,Arecanut,36.0,612.6825396825396,10
1049,West Bengal,Sunflower,36.0,542.1937716262976,10
1018,West Bengal,Coconut ,36.0,1500.4219114219113,10
1050,West Bengal,Tobacco,36.0,2802.757575757576,10
1028,West Bengal,Khesari,36.0,2403.5835475578406,10
1030,West Bengal,Maize,36.0,3545.4700139470015,10
1046,West Bengal,Small millets,36.0,437.7134502923977,10
1045,West Bengal,Sesamum,36.0,5968.227206946454,10
1044,West Bengal,Sannhamp,36.0,149.0595238095238,10
1043,West Bengal,Safflower,36.0,166.67256637168143,10
1042,West Bengal,Rice,36.0,101215.98201720093,10
1041,West Bengal,Rapeseed &Mustard,36.0,23740.793023255814,10
1040,West Bengal,Ragi,36.0,2138.8695652173915,10
1029,West Bengal,Linseed,36.0,473.5460122699387,10
1039,West Bengal,Potato,36.0,19344.41163310962,10
